	word	quideword	cerf	pos
5642	mining		C1	noun
5643	networking		C1	noun
5644	loathing		C2	noun
5645	living		B2	noun
5646	location	PLACE	B1	noun
5647	occasion	SPECIAL TIME	B1	noun
5648	mission	PURPOSE	B2	noun
5649	occasion	PARTICULAR TIME	B2	noun
5650	motivation	REASON	C1	noun
5651	negotiation		C1	noun
5652	observation	REMARK	C1	noun
5653	organization	PLANNING	B1	noun
5654	observation	WATCHING	B2	noun
5655	opposition	DISAGREEMENT	C1	noun
5656	organization	ARRANGEMENT	C1	noun
5657	occupation	CONTROL	C2	noun
5658	obligation		B2	noun
5659	liberation		C1	noun
5660	limitation	RULE	C1	noun
5661	migration		C1	noun
5662	modification		C1	noun
5663	nomination		C1	noun
5664	medication		C2	noun
5665	mechanism	PART OF EQUIPMENT	C1	noun
5666	mechanism	SYSTEM	C1	noun
5667	journalism		B2	noun
5668	materialism		C2	noun
5669	journalist		B1	noun
5670	novelist		B2	noun
5671	mentality		C1	noun
5672	minority	RACE	C1	noun
5673	necessity	SOMETHING NEEDED	C1	noun
5674	liability	RESPONSIBILITY	C1	noun
5675	necessity	NEED	C1	noun
5676	mediocrity		C2	noun
5677	normality		C2	noun
5678	nationality		A1	noun
5679	opportunity	CHANCE	B1	noun
5680	liability	TROUBLE	C1	noun
5681	objective		B2	noun
5682	minimize		C1	verb
5683	maximize		C2	verb
5684	judgment	OPINION	B2	noun
5685	movement	GROUP	C1	noun
5686	judgment	ABILITY	C2	noun
5687	loneliness		C1	noun
5688	operator	PERSON CONTROLLING MACHINE	B2	noun
5689	membership	BELONGING	B1	noun
5690	leadership	JOB	C1	noun
5691	killing		B1	noun
5692	kind		A1	noun
5693	minute	60 SECONDS	A1	noun
5694	mobile		A1	noun
5695	mobile phone		A1	noun
5696	month	PART OF YEAR	A1	noun
5697	month	FOUR WEEKS	A1	noun
5698	number	SYMBOL	A1	noun
5699	key	ANSWERS	A2	noun
5700	kite		A2	noun
5701	level	ABILITY	A2	noun
5702	line	LONG MARK	A2	noun
5703	mistake	WRONG ACTION	A2	noun
5704	model	COPY	A2	noun
5705	moment	SHORT TIME	A2	noun
5706	noun		A2	noun
5707	nurse		A2	noun
5708	office	PLACE	A2	noun
5709	order	REQUEST	A2	noun
5710	item	PART OF SET	B1	noun
5711	jar		B1	noun
5712	judge	COMPETITION	B1	noun
5713	jug		B1	noun
5714	key	METHOD	B1	noun
5715	kit	COLLECTION	B1	noun
5716	label	COMPANY	B1	noun
5717	lecture		B1	noun
5718	lock		B1	noun
5719	lottery		B1	noun
5720	mall		B1	noun
5721	method		B1	noun
5722	modal (verb)		B1	noun
5723	moment	POINT IN TIME	B1	noun
5724	musician		B1	noun
5725	neighbourhood		B1	noun
5726	nightclub		B1	noun
5727	nightmare	BAD EXPERIENCE	B1	noun
5728	nightmare	BAD DREAM	B1	noun
5729	noticeboard		B1	noun
5730	object	THING	B1	noun
5731	object	GRAMMAR	B1	noun
5732	offer	CHEAP	B1	noun
5733	olive		B1	noun
5734	opinion	OF PERSON	B1	noun
5735	opposite		B1	noun
5736	option	CHOICE	B1	noun
5737	jewel		B2	noun
5738	judge	COURT	B2	noun
5739	landlady		B2	noun
5740	landlord		B2	noun
5741	layer		B2	noun
5742	leaflet		B2	noun
5743	leak	HOLE	B2	noun
5744	lesson	EXPERIENCE	B2	noun
5745	lid		B2	noun
5746	life	PERSON'S EXISTENCE	B2	noun
5747	lifestyle		B2	noun
5748	line	TELEPHONE	B2	noun
5749	link	CONNECTION	B2	noun
5750	male		B2	noun
5751	mark	DIFFERENT AREA	B2	noun
5752	match	STICK	B2	noun
5753	mayor		B2	noun
5754	measure	METHOD	B2	noun
5755	medal		B2	noun
5756	message	IDEA	B2	noun
5757	mine	UNDERGROUND	B2	noun
5758	miracle		B2	noun
5759	motive		B2	noun
5760	motor		B2	noun
5761	nail	METAL	B2	noun
5762	needle	SEWING	B2	noun
5763	neighbour	BEING NEAR	B2	noun
5764	network	CONNECTED PARTS	B2	noun
5765	note	EXPLANATION	B2	noun
5766	nut		B2	noun
5767	jam	BLOCK	C1	noun
5768	journal	MAGAZINE	C1	noun
5769	king	BEST PERSON	C1	noun
5770	knob		C1	noun
5771	ladder	STAGES	C1	noun
5772	lawn		C1	noun
5773	layout		C1	noun
5774	level	RANK	C1	noun
5775	line	PRODUCT	C1	noun
5776	luxury	EXPENSIVE THING	C1	noun
5777	mat		C1	noun
5778	ministry		C1	noun
5779	mode		C1	noun
5780	move	CHANGE OF PLACE	C1	noun
5781	myth	FALSE IDEA	C1	noun
5782	nap		C1	noun
5783	network	PEOPLE	C1	noun
5784	network	COMPANY	C1	noun
5785	network	PEOPLE	C1	noun
5786	newsletter		C1	noun
5787	nickname		C1	noun
5788	norm	SOCIETY	C1	noun
5789	notion		C1	noun
5790	obstacle		C1	noun
5791	overview	DESCRIPTION	C1	noun
5792	overview	KNOWLEDGE	C1	noun
5793	journal	BOOK	C2	noun
5794	knot	FASTENING	C2	noun
5795	landmark	EVENT	C2	noun
5796	law	ALWAYS TRUE	C2	noun
5797	leak	SECRET	C2	noun
5798	leap	CHANGE	C2	noun
5799	legacy	SITUATION	C2	noun
5800	lifespan		C2	noun
5801	line	ROW	C2	noun
5802	line	BORDER	C2	noun
5803	line	APPROACH TO SUBJECT	C2	noun
5804	line	MILITARY	C2	noun
5805	lump	PIECE	C2	noun
5806	margin	DIFFERENCE	C2	noun
5807	margin	PROFIT	C2	noun
5808	market	BUSINESS	C2	noun
5809	memorial		C2	noun
5810	millennium		C2	noun
5811	missile		C2	noun
5812	model	EXAMPLE	C2	noun
5813	murmur		C2	noun
5814	novelty	NEW THING	C2	noun
5815	odour		C2	noun
5816	ordeal		C2	noun
5817	ornament		C2	noun
5818	outbreak		C2	noun
5819	outlet	SHOP	C2	noun
5820	outlet	EXPRESS	C2	noun
5821	outrage	THING CAUSING SHOCK	C2	noun
5822	leather		A2	noun
5823	luck	CHANCE	A2	noun
5824	magic	SPECIAL POWERS	A2	noun
5825	magic	ENTERTAINMENT	A2	noun
5826	midday		A2	noun
5827	midnight		A2	noun
5828	noon		A2	noun
5829	north	DIRECTION	A2	noun
5830	law	SUBJECT	B1	noun
5831	light	BRIGHTNESS	B1	noun
5832	love	FRIENDS/FAMILY	B1	noun
5833	love	ROMANCE/SEX	B1	noun
5834	luxury	COMFORT	B1	noun
5835	medicine	TREATMENT	B1	noun
5836	nightlife		B1	noun
5837	northeast		B1	noun
5838	northwest		B1	noun
5839	notice	ATTENTION	B1	noun
5840	order	ARRANGEMENT	B1	noun
5841	justice	FAIRNESS	B2	noun
5842	laundry		B2	noun
5843	liberty	FREEDOM	B2	noun
5844	litter		B2	noun
5845	luck	SUCCESS	B2	noun
5846	magic	SPECIAL QUALITY	B2	noun
5847	man	PEOPLE	B2	noun
5848	mankind		B2	noun
5849	opinion	OF GROUP	B2	noun
5850	order	TIDY	B2	noun
5851	jealousy		C1	noun
5852	junk mail		C1	noun
5853	literacy		C1	noun
5854	logic		C1	noun
5855	neglect		C1	noun
5856	nutrition		C1	noun
5857	office	JOB	C1	noun
5858	likelihood		C2	noun
5859	linen	CLOTH	C2	noun
5860	linen	SHEETS ETC.	C2	noun
5861	lure		C2	noun
5862	matter	TYPE OF THING	C2	noun
5863	momentum		C2	noun
5864	morale		C2	noun
5865	nostalgia		C2	noun
5866	novelty	QUALITY	C2	noun
5867	order	CORRECT BEHAVIOUR	C2	noun
5868	output		C2	noun
5869	January		A1	noun
5870	July		A1	noun
5871	June		A1	noun
5872	life	TIME	A1	noun
5873	March		A1	noun
5874	May		A1	noun
5875	Monday		A1	noun
5876	morning	PART OF DAY	A1	noun
5877	night	DARK PERIOD	A1	noun
5878	night	EVENING	A1	noun
5879	noise		A1	noun
5880	November		A1	noun
5881	October		A1	noun
5882	mail	EMAIL	A2	noun
5883	jail		B1	noun
5884	lamb		B1	noun
5885	life	WAY OF LIVING	B1	noun
5886	liquid		B1	noun
5887	material	CLOTH	B1	noun
5888	mystery		B1	noun
5889	length	TIME	B2	noun
5890	loss	NOT HAVING	B2	noun
5891	loss	DEATH	B2	noun
5892	material	PHYSICAL SUBSTANCE	B2	noun
5893	mixture	SUBSTANCE	B2	noun
5894	origin	CAUSE	B2	noun
5895	origin	COUNTRY/RACE, ETC.	C1	noun
5896	justification		C2	noun
5897	memory	MIND	C2	noun
5898	merger		C2	noun
5899	mishap		C2	noun
5900	monopoly		C2	noun
5901	muddle		C2	noun
5902	omission		C2	noun
5903	overload		C2	noun
5904	means	METHOD	B2	noun
5905	outskirts		B2	noun
5906	odds	PROBABILITY	C1	noun
5907	mix		B1	noun
5908	the last minute		B2	noun
5909	manner	WAY	B2	noun
5910	manner	BEHAVIOUR	B2	noun
5911	mess	PROBLEMS	B2	noun
5912	mixture	STYLES/IDEAS	B2	noun
5913	need	NECESSARY THING	B2	noun
5914	note	FEELING	C1	noun
5915	outlook	FUTURE	C1	noun
5916	loss	DISADVANTAGE	C2	noun
5917	match	SUITABLE	C2	noun
5918	outlook	THINKING	C2	noun
5919	matter		A2	verb
5920	lie	OBJECT	B1	verb
5921	lie	PLACE	B1	verb
5922	live	BE ALIVE	B1	verb
5923	operate	TREATMENT	B1	verb
5924	jump	FEAR	B2	verb
5925	keep	FOOD	B2	verb
5926	look	DIRECTION	B2	verb
5927	occur		B2	verb
5928	mingle	TALK	C1	verb
5929	lecture		C2	verb
5930	lie	RESPONSIBILITY/BLAME	C2	verb
5931	linger		C2	verb
5932	live	STAY ALIVE	C2	verb
5933	loom	APPEAR	C2	verb
5934	loom	WORRY	C2	verb
5935	moan	SOUND	C2	verb
5936	mount	INCREASE	C2	verb
5937	love	FRIENDS/FAMILY	A1	verb
5938	love	ROMANCE/SEX	A1	verb
5939	need	MUST HAVE	A1	verb
5940	keep	HAVE	A2	verb
5941	keep	STAY	A2	verb
5942	miss	TOO LATE	A2	verb
5943	keep	DELAY	B1	verb
5944	know	BE FAMILIAR WITH	B1	verb
5945	let	ALLOW	B1	verb
5946	lose	NOT HAVE	B1	verb
5947	lose	HAVE LESS	B1	verb
5948	make	CAUSE	B1	verb
5949	mean	INTEND	B1	verb
5950	mean	HAVE RESULT	B1	verb
5951	mind	BE CAREFUL	B1	verb
5952	miss	NOT SEE/HEAR	B1	verb
5953	need	MUST BE DONE	B1	verb
5954	open	COMPUTERS	B1	verb
5955	own		B1	verb
5956	lack	NOT HAVE	B2	verb
5957	launch	NEW PRODUCT	B2	verb
5958	leave	STAY IN SAME CONDITION	B2	verb
5959	light	MAKE BRIGHT	B2	verb
5960	link		B2	verb
5961	lose	TIME/OPPORTUNITY	B2	verb
5962	lower	REDUCE	B2	verb
5963	maintain	CONTINUE TO HAVE	B2	verb
5964	make	EARN	B2	verb
5965	measure	FIND SIZE	B2	verb
5966	miss	FAIL TO DO	B2	verb
5967	move	TIME	B2	verb
5968	name	CHOOSE	B2	verb
5969	occupy	FILL	B2	verb
5970	overlook	SEE FROM ABOVE	B2	verb
5971	keep	PROVIDE MONEY	C1	verb
5972	label	INFORMATION	C1	verb
5973	make	SUITABLE	C1	verb
5974	manage	USE TIME/MONEY	C1	verb
5975	match	BE AS GOOD AS	C1	verb
5976	meet	ENOUGH	C1	verb
5977	modify		C1	verb
5978	motivate	CAUSE	C1	verb
5979	neglect	NOT GIVE ATTENTION	C1	verb
5980	nominate		C1	verb
5981	number	GIVE A NUMBER	C1	verb
5982	offer	AGREE TO PAY	C1	verb
5983	outnumber		C1	verb
5984	outrage		C1	verb
5985	outweigh		C1	verb
5986	overdo		C1	verb
5987	overtake	BIGGER	C1	verb
5988	overwhelm		C1	verb
5989	juggle		C2	verb
5990	know	GUESS CORRECTLY	C2	verb
5991	label	DESCRIBE	C2	verb
5992	land	ACHIEVE	C2	verb
5993	leak	SECRETS	C2	verb
5994	leave	DO LATER	C2	verb
5995	line		C2	verb
5996	loathe		C2	verb
5997	lure		C2	verb
5998	mark	REPRESENT	C2	verb
5999	measure	JUDGE	C2	verb
6000	meet	ACHIEVE	C2	verb
6001	moderate	LESS EXTREME	C2	verb
6002	number	BE AN AMOUNT	C2	verb
6003	nurse		C2	verb
6004	observe	OBEY	C2	verb
6005	offset		C2	verb
6006	overhear		C2	verb
6007	know	HAVE INFORMATION	A1	verb
6008	leave	GO AWAY	A1	verb
6009	meet	INTRODUCE	A1	verb
6010	know	BE CERTAIN	A2	verb
6011	mix	COMBINE SUBSTANCES	A2	verb
6012	open	SHOP, ETC.	A2	verb
6013	order	REQUEST	A2	verb
6014	join	MEET	B1	verb
6015	knit		B1	verb
6016	live	SPEND LIFE	B1	verb
6017	marry		B1	verb
6018	match	BE THE SAME	B1	verb
6019	mix	COMBINE QUALITIES/ACTIVITIES	B1	verb
6020	leak	LIQUID	B2	verb
6021	lend	BANK	B2	verb
6022	load	MACHINE	B2	verb
6023	mark	PIECE OF WORK	B2	verb
6024	melt		B2	verb
6025	nod		B2	verb
6026	operate	MACHINE	B2	verb
6027	overtake	VEHICLE	B2	verb
6028	jam	STUCK	C1	verb
6029	judge	COMPETITION	C1	verb
6030	lengthen		C1	verb
6031	lessen		C1	verb
6032	negotiate		C1	verb
6033	overestimate		C1	verb
6034	judge	BAD OPINION	C2	verb
6035	lead	BE THE BEST	C2	verb
6036	loosen		C2	verb
6037	mingle	MIX	C2	verb
6038	murmur		C2	verb
6039	overflow	CONTENTS	C2	verb
6040	overlap		C2	verb
6041	kill		A2	verb
6042	murder		B1	verb
6043	kill	END	C2	verb
6044	OK	NOT ILL/UPSET, ETC.	A1	adjective
6045	moreover		B2	adverb
6046	OK	ALLOWED	A2	adjective
6047	OK	GOOD	A2	adjective
6048	mad	ANGRY	A2	adjective
6049	mad	CRAZY	B1	adjective
6050	laid-back		C2	adjective
6051	notwithstanding		C1	adverb
6052	likewise		C2	adverb
6053	miserable	NOT ENOUGH	C2	adjective
6054	OK		A2	adverb
6055	misleading		B2	adjective
6056	misinterpretation		C2	noun
6057	noticeable		C1	adjective
6058	musical		A2	adjective
6059	orchestral		B2	adjective
6060	original	PAINTING, ETC.	B2	adjective
6061	medical		B2	adjective
6062	oral		B2	adjective
6063	minimal		C1	adjective
6064	mental		B2	adjective
6065	liberal	SOCIETY	C1	adjective
6066	natural	FROM BIRTH	C1	adjective
6067	national		A2	adjective
6068	official	APPROVED	B2	adjective
6069	liberal	POLITICS	C1	adjective
6070	observant		C2	adjective
6071	limited	SMALL	B1	adjective
6072	old-fashioned		B1	adjective
6073	middle-aged		B1	adjective
6074	motivated		B2	adjective
6075	organized	GOOD AT PLANNING	B2	adjective
6076	narrow-minded		C1	adjective
6077	open-minded		C1	adjective
6078	married	WITH WIFE/HUSBAND	A2	adjective
6079	overworked		C1	adjective
6080	lenient		C2	adjective
6081	negligible		C2	adjective
6082	organic		B2	adjective
6083	optimistic		B2	adjective
6084	magnetic	PERSONALITY	C1	adjective
6085	outstanding		B2	adjective
6086	off-putting		C2	adjective
6087	moving		B2	adjective
6088	outgoing	FRIENDLY	C1	adjective
6089	overwhelming		C1	adjective
6090	operation	DOCTOR	B1	noun
6091	operation	ORGANIZATION	C1	noun
6092	opportunity	CHANCE OF JOB	B2	noun
6093	negative	NO	B2	adjective
6094	massive		B2	adjective
6095	negative	BAD	B2	adjective
6096	lucrative		C2	adjective
6097	negative	NO ENTHUSIASM	B1	adjective
6098	objective		B2	adjective
6099	offensive		B2	adjective
6100	obsessive		C2	adjective
6101	merciless		C2	adjective
6102	musically		C2	adverb
6103	naturally	LIFE	C1	adverb
6104	medically		C2	adverb
6105	mainly		B1	adverb
6106	largely		B2	adverb
6107	necessarily		B2	adverb
6108	legally		B2	adverb
6109	lovely	ENJOYABLE	A2	adjective
6110	lovely	BEAUTIFUL	A2	adjective
6111	merely	ONLY	B2	adverb
6112	negatively		B2	adverb
6113	nicely	WELL	B2	adverb
6114	merely	NOT LARGE	C2	adverb
6115	moderately		C2	adverb
6116	lively		B1	adjective
6117	lonely	PERSON	B1	adjective
6118	kindly		B1	adverb
6119	jealously		B2	adverb
6120	nervously		B2	adverb
6121	nicely	PLEASANTLY	B2	adverb
6122	openly		C1	adverb
6123	naturally	FROM BIRTH	C2	adverb
6124	measurement	SIZE	B2	noun
6125	measurement	PROCESS	C2	noun
6126	marvellous		B1	adjective
6127	luxurious		C1	adjective
6128	monotonous		C1	adjective
6129	numerous		C1	adjective
6130	jealous	UNHAPPY IN LOVE	B1	adjective
6131	nervous		B1	adjective
6132	jealous	WANTING SOMETHING	B2	adjective
6133	outrageous		B2	adjective
6134	malicious		C2	adjective
6135	misty		B2	adjective
6136	lazy	PERSON	A2	adjective
6137	nosy		C2	adjective
6138	lead		B1	adjective
6139	live		B1	adjective
6140	literary		B2	adjective
6141	on	PERFORMING	C2	adverb
6142	orchestra		B1	noun
6143	lead	FILM/PLAY	C2	noun
6144	mad	ILL	B1	adjective
6145	non-smoking		B2	adjective
6146	on	WEAR	A2	adverb
6147	long	MANY WORDS	A2	adjective
6148	little	EMPHASIZE	B2	adjective
6149	no	NEGATIVE ANSWER	A1	adverb
6150	maybe	SUGGEST	A2	adverb
6151	no	AGREE	A2	adverb
6152	just	ONLY	B1	adverb
6153	just	EMPHASIS	B1	adverb
6154	nevertheless		B2	adverb
6155	overall		B2	adverb
6156	madam	WOMAN	B1	noun
6157	nonsense	SILLY	B2	noun
6158	material	INFORMATION	C1	noun
6159	offer	ASK	B1	verb
6160	legal	TO DO WITH LAW	B2	adjective
6161	legal	ALLOWED	B2	adjective
6162	legitimate	LEGAL	C2	adjective
6163	jury	COURT	B2	noun
6164	light	PALE	A1	adjective
6165	little	SMALL	A1	adjective
6166	long	DISTANCE	A1	adjective
6167	new	RECENTLY CREATED	A1	adjective
6168	nice	PLEASANT	A1	adjective
6169	orange		A1	adjective
6170	large	BIG	A2	adjective
6171	left		A2	adjective
6172	left-hand		A2	adjective
6173	light	NOT HEAVY	A2	adjective
6174	loud		A2	adjective
6175	low	AMOUNT/LEVEL	A2	adjective
6176	old	FROM THE PAST	A2	adjective
6177	last	REMAINING	B1	adjective
6178	light	NOT MUCH	B1	adjective
6179	low	NOT HIGH	B1	adjective
6180	magnificent		B1	adjective
6181	main	MOST IMPORTANT	B1	adjective
6182	maximum		B1	adjective
6183	medium		B1	adjective
6184	minimum		B1	adjective
6185	narrow	NOT WIDE	B1	adjective
6186	nasty	BAD	B1	adjective
6187	navy blue		B1	adjective
6188	near	DISTANCE	B1	adjective
6189	nearby		B1	adjective
6190	opposite	FACING	B1	adjective
6191	outdoor		B1	adjective
6192	key	IMPORTANT	B2	adjective
6193	level		B2	adjective
6194	low	BAD QUALITY	B2	adjective
6195	medieval		B2	adjective
6196	mere	SMALL	B2	adjective
6197	middle	CENTRAL	B2	adjective
6198	modest	NOT LARGE	B2	adjective
6199	outer		B2	adjective
6200	outside	NOT IN BUILDING	B2	adjective
6201	oval		B2	adjective
6202	middle	NOT HIGH OR LOW	C1	adjective
6203	mild	SLIGHT	C1	adjective
6204	moderate		C1	adjective
6205	mundane		C1	adjective
6206	marginal		C2	adjective
6207	mediocre		C2	adjective
6208	minute	SMALL	C2	adjective
6209	outside	NOT IN BUILDING	A1	adverb
6210	left		A2	adverb
6211	less		A2	adverb
6212	most	MORE	A2	adverb
6213	outside	NEAR	A2	adverb
6214	over	MORE THAN	A2	adverb
6215	least	LESS	B1	adverb
6216	low		B1	adverb
6217	more	GREATER NUMBER OF TIMES	B1	adverb
6218	much	OFTEN/ A LOT	B1	adverb
6219	much	WITH ADJECTIVES	B1	adverb
6220	near	DISTANCE	B1	adverb
6221	nearby		B1	adverb
6222	opposite		B1	adverb
6223	little	NOT ENOUGH	C1	adverb
6224	minimum		B1	noun
6225	mild	FOOD	B2	adjective
6226	off	FOOD	B2	adjective
6227	overdrawn		C1	adjective
6228	monetary		C2	adjective
6229	owe	MONEY	B1	verb
6230	lose	MONEY	C1	verb
6231	mild	WEATHER	B1	adjective
6232	manual	WITH HANDS	B2	adjective
6233	look	SEARCH	B1	noun
6234	match	CHOOSE	B1	verb
6235	mark	DAMAGE/MAKE DIRTY	C1	verb
6236	little	YOUNG	A1	adjective
6237	old	EXISTED MANY YEARS	A1	adjective
6238	old	AGE	A1	adjective
6239	nice	KIND	A1	adjective
6240	kind		A2	adjective
6241	keen	INTERESTED	B1	adjective
6242	keen	WANTING TO DO	B1	adjective
6243	miserable	UNHAPPY	B1	adjective
6244	nasty	UNKIND	B1	adjective
6245	new	NOT FAMILIAR	B1	adjective
6246	loyal		B2	adjective
6247	mature		B2	adjective
6248	mean	NOT GENEROUS	B2	adjective
6249	mean	NOT KIND	B2	adjective
6250	miserable	UNPLEASANT	B2	adjective
6251	nasty	ANGRY	B2	adjective
6252	naughty		B2	adjective
6253	knowledgeable		C1	adjective
6254	low	UNHAPPY	C1	adjective
6255	modest	NOT PROUD	C1	adjective
6256	naive		C1	adjective
6257	noble	GOOD	C1	adjective
6258	mechanical	BEHAVIOUR	C2	adjective
6259	open	HONEST	C2	adjective
6260	mentally		B2	adverb
6261	knowledge	UNDERSTANDING	B1	noun
6262	name	REPUTATION	B2	noun
6263	nuisance		B2	noun
6264	move	FEELING	B2	verb
6265	left-wing		C1	adjective
6266	out	AVAILABLE	B1	adverb
6267	online		A2	adjective
6268	mechanical	MACHINES	B2	adjective
6269	off	NOT OPERATING	A2	adverb
6270	online		A2	adverb
6271	on	MOVEMENT/POSITION	B1	adverb
6272	lift	RIDE	A2	noun
6273	jam	FILL	C2	verb
6274	manual	PHYSICAL WORK	B2	adjective
6275	off	NOT AT WORK	A2	adverb
6276	misinform		C1	verb
6277	memorable		B2	adjective
6278	liable	RESPONSIBLE	C1	adjective
6279	notable		C1	adjective
6280	normal		A2	adjective
6281	natural	NOT ARTIFICIAL	B1	adjective
6282	original	FIRST MADE	B1	adjective
6283	original	INTERESTING	B1	adjective
6284	logical		B2	adjective
6285	magical	WONDERFUL	B2	adjective
6286	magical	MAGIC	B2	adjective
6287	mathematical		B2	adjective
6288	natural	EXPECTED	B2	adjective
6289	optional		B2	adjective
6290	municipal		C1	adjective
6291	musical	ABILITY	C1	adjective
6292	nutritional		C1	adjective
6293	occasional		C1	adjective
6294	literal		C2	adjective
6295	naval		C2	adjective
6296	official	JOB/DUTIES	C2	adjective
6297	official	KNOWN	C2	adjective
6298	official	NOT TRUE	C2	adjective
6299	limited	WITHIN RANGE	B2	adjective
6300	organized	PLANNED	B2	adjective
6301	overcrowded		C1	adjective
6302	muddled		C2	adjective
6303	non-existent		C1	adjective
6304	negligent		C2	adjective
6305	later	IN THE FUTURE	B2	adjective
6306	later	TOWARDS THE END	C2	adjective
6307	later	RECENT	C2	adjective
6308	later	IN THE FUTURE	A2	adverb
6309	meaningful	USEFUL	B2	adjective
6310	meaningful	WITH MEANING	B2	adjective
6311	merciful		C2	adjective
6312	linguistic		C1	adjective
6313	magnetic	METAL	C1	adjective
6314	materialistic		C2	adjective
6315	nostalgic		C2	adjective
6316	missing	LOST	A2	adjective
6317	missing	NOT INCLUDED	B1	adjective
6318	leading		B2	adjective
6319	living		B2	adjective
6320	neighbouring		B2	adjective
6321	never-ending		C1	adjective
6322	opening		C1	adjective
6323	long-lasting		C2	adjective
6324	long-running		C2	adjective
6325	ongoing		C2	adjective
6326	outgoing	LEAVING A PLACE	C2	adjective
6327	meaning	PURPOSE	B2	noun
6328	opening	CEREMONY	B2	noun
6329	opening	BEGINNING	B2	noun
6330	longing		C2	noun
6331	operation	PLANNED ACTIVITY	C1	noun
6332	operation	WORK	C1	noun
6333	materialist		C2	adjective
6334	negative	GRAMMAR	A2	adjective
6335	needless		C2	adjective
6336	likely		B1	adjective
6337	monthly		B1	adjective
6338	lonely	PLACE	B2	adjective
6339	nearly	ALMOST	A2	adverb
6340	lately		B1	adverb
6341	lightly	GENTLY	B1	adverb
6342	loudly		B1	adverb
6343	mostly		B1	adverb
6344	normally	USUALLY	B1	adverb
6345	obviously		B1	adverb
6346	lastly		B2	adverb
6347	literally		B2	adverb
6348	morally		B2	adverb
6349	narrowly		B2	adverb
6350	naturally	AS EXPECTED	B2	adverb
6351	naturally	NORMALLY	B2	adverb
6352	newly		B2	adverb
6353	normally	ORDINARY	B2	adverb
6354	occasionally		B2	adverb
6355	originally		B2	adverb
6356	jointly		C1	adverb
6357	lightly	NOT MUCH	C1	adverb
6358	likely		C1	adverb
6359	magnificently		C1	adverb
6360	modestly	BY SMALL AMOUNT	C1	adverb
6361	mysteriously		C1	adverb
6362	neatly		C1	adverb
6363	notably		C1	adverb
6364	noticeably		C1	adverb
6365	objectively		C1	adverb
6366	officially		C1	adverb
6367	logically		C2	adverb
6368	modestly	NOT PROUDLY	C2	adverb
6369	oddly		C2	adverb
6370	obvious		B1	adjective
6371	mysterious		B2	adjective
6372	notorious		C1	adjective
6373	nutritious		C1	adjective
6374	meticulous		C2	adjective
6375	membership	PEOPLE	C1	noun
6376	lucky	GOOD THINGS	A2	adjective
6377	noisy		A2	adjective
6378	juicy	WITH JUICE	B1	adjective
6379	lucky	GIVING LUCK	B1	adjective
6380	messy		B1	adjective
6381	lazy	RELAXED	B2	adjective
6382	muddy		B2	adjective
6383	lengthy		C1	adjective
6384	juicy	EXCITING	C2	adjective
6385	mighty		C2	adjective
6386	late	AFTER	A1	adjective
6387	late	NEAR THE END	A1	adjective
6388	long	TIME	A1	adjective
6389	new	NOT KNOWN BEFORE	A1	adjective
6390	new	DIFFERENT	A1	adjective
6391	only		A1	adjective
6392	open	DOING BUSINESS	A1	adjective
6393	last	MOST RECENT	A2	adjective
6394	last	ONE BEFORE PRESENT	A2	adjective
6395	last	FINAL	A2	adjective
6396	latest		A2	adjective
6397	lost	PERSON	A2	adjective
6398	magic	ENTERTAINMENT	A2	adjective
6399	modern	NEW	A2	adjective
6400	next	AFTER	A2	adjective
6401	next	NEAR	A2	adjective
6402	north		A2	adjective
6403	open	NOT CLOSED	A2	adjective
6404	own	BELONGING	A2	adjective
6405	light	BRIGHT	B1	adjective
6406	little	NOT IMPORTANT	B1	adjective
6407	local		B1	adjective
6408	loose	CLOTHES	B1	adjective
6409	lost	OBJECT	B1	adjective
6410	magic	SPECIAL POWERS	B1	adjective
6411	male		B1	adjective
6412	modern	NOW	B1	adjective
6413	neat	TIDY	B1	adjective
6414	necessary		B1	adjective
6415	next-door		B1	adjective
6416	northeast		B1	adjective
6417	northern		B1	adjective
6418	northwest		B1	adjective
